CODCAIXA,IDCODMOVCAIXA,DATA,OBS,OPERACAO,CREDITO,DEBITO,CODUSUARIO,CODVENREC,IDREMESSA,MESLCTO,HORA,REG,IDCODDESP,OP_SANGRIA,CODVENDA,CODTIPOVENDA,ID_PROCESSAMENTO,ORIGEM_NUVEM,VALOROPERACAO,OP_ACRESCIMO,OP_DESCONTO,TIPO_LANC,OBSERVACAO
1,241,2023-08-11,Venda Deposito Bancario,3,0,155,8,120,0,,17:37,,,,,,0,,,,,,
1,242,2023-08-11,000001 - Consumidor,30,400,0,8,121,0,,17:49,,,,,,0,,,,,,
1,243,2023-08-11,Venda Deposito Bancario,3,0,400,8,121,0,,17:49,,,,,,0,,,,,,
1,244,2023-08-11,000001 - Consumidor,30,525,0,8,122,0,,18:06,,,,,,0,,,,,,
1,245,2023-08-11,Venda Deposito Bancario,3,0,525,8,122,0,,18:06,,,,,,0,,,,,,
1,246,2023-08-11,000001 - Consumidor,30,70,0,8,123,0,,18:06,,,,,,0,,,,,,
1,247,2023-08-11,Venda Deposito Bancario,3,0,70,8,123,0,,18:06,,,,,,0,,,,,,
1,248,2023-08-11,000001 - Consumidor,30,70,0,8,124,0,,18:07,,,,,,0,,,,,,
1,249,2023-08-11,Venda Deposito Bancario,3,0,70,8,124,0,,18:07,,,,,,0,,,,,,
1,250,2023-08-11,000001 - Consumidor,30,70,0,8,125,0,,18:07,,,,,,0,,,,,,
1,251,2023-08-11,Venda Deposito Bancario,3,0,70,8,125,0,,18:07,,,,,,0,,,,,,
1,252,2023-08-11,000001 - Consumidor,30,315,0,8,126,0,,18:07,,,,,,0,,,,,,
1,253,2023-08-11,Venda Deposito Bancario,3,0,315,8,126,0,,18:07,,,,,,0,,,,,,
1,254,2023-08-11,000001 - Consumidor,30,875,0,8,127,0,,18:08,,,,,,0,,,,,,
1,255,2023-08-11,Venda Deposito Bancario,3,0,875,8,127,0,,18:08,,,,,,0,,,,,,
1,256,2023-08-02,000001 - Consumidor,30,70,0,8,128,0,,18:12,,,,,,0,,,,,,
1,257,2023-08-02,Venda Deposito Bancario,3,0,70,8,128,0,,18:12,,,,,,0,,,,,,
1,258,2023-08-14,000001 - Consumidor,30,24,0,8,129,0,,18:05,,,,,,0,,,,,,
1,259,2023-08-14,Venda Deposito Bancario,3,0,24,8,129,0,,18:05,,,,,,0,,,,,,
1,260,2023-08-14,000001 - Consumidor,30,8,0,8,130,0,,18:05,,,,,,0,,,,,,
1,261,2023-08-14,Venda Deposito Bancario,3,0,8,8,130,0,,18:05,,,,,,0,,,,,,
1,262,2023-08-14,000001 - Consumidor,30,24,0,8,131,0,,18:06,,,,,,0,,,,,,
1,263,2023-08-14,Venda Deposito Bancario,3,0,24,8,131,0,,18:06,,,,,,0,,,,,,
1,264,2023-08-14,000001 - Consumidor,30,8,0,8,132,0,,18:08,,,,,,0,,,,,,
1,265,2023-08-14,Venda Deposito Bancario,3,0,8,8,132,0,,18:08,,,,,,0,,,,,,
1,266,2023-08-14,000001 - Consumidor,30,113.23,0,8,133,0,,18:35,,,,,,0,,,,,,
1,267,2023-08-14,Venda Deposito Bancario,3,0,113.23,8,133,0,,18:35,,,,,,0,,,,,,
1,268,2023-08-14,000001 - Consumidor,30,3173.1,0,8,134,0,,18:36,,,,,,0,,,,,,
1,269,2023-08-14,Venda Deposito Bancario,3,0,3173.1,8,134,0,,18:36,,,,,,0,,,,,,
1,270,2023-08-14,000001 - Consumidor,30,249.4,0,8,135,0,,18:36,,,,,,0,,,,,,
1,271,2023-08-14,Venda Deposito Bancario,3,0,249.4,8,135,0,,18:36,,,,,,0,,,,,,
1,272,2023-08-14,000001 - Consumidor,30,35,0,8,136,0,,18:38,,,,,,0,,,,,,
1,273,2023-08-14,Venda Deposito Bancario,3,0,35,8,136,0,,18:38,,,,,,0,,,,,,
1,274,2023-08-14,000001 - Consumidor,30,700,0,8,137,0,,18:40,,,,,,0,,,,,,
1,275,2023-08-14,Venda Deposito Bancario,3,0,700,8,137,0,,18:40,,,,,,0,,,,,,
1,276,2023-08-14,000001 - Consumidor,30,250,0,8,138,0,,18:41,,,,,,0,,,,,,
1,277,2023-08-14,Venda Deposito Bancario,3,0,250,8,138,0,,18:41,,,,,,0,,,,,,
1,278,2023-08-14,000001 - Consumidor,40,0,3173.1,8,134,0,,18:45,,,,,,0,,,,,,
1,279,2023-08-14,Estorno Deposito PIX - CodVenda:000134 -,1,3173.1,0,8,0,0,,18:45,,,,,,0,,,,,,
1,280,2023-08-14,000001 - Consumidor,30,3173.67,0,8,139,0,,18:46,,,,,,0,,,,,,
1,281,2023-08-14,Venda Deposito Bancario,3,0,3173.67,8,139,0,,18:46,,,,,,0,,,,,,
1,282,2023-08-14,000001 - Consumidor,30,15,0,8,140,0,,07:36,,,,,,0,,,,,,
1,283,2023-08-14,Venda Deposito Bancario,3,0,15,8,140,0,,07:36,,,,,,0,,,,,,
1,284,2023-08-11,000001 - Consumidor,30,155,0,8,141,0,,07:59,,,,,,0,,,,,,
1,285,2023-08-11,Venda Deposito Bancario,3,0,155,8,141,0,,07:59,,,,,,0,,,,,,
1,286,2023-08-10,000001 - Consumidor,30,35,0,8,142,0,,08:08,,,,,,0,,,,,,
1,287,2023-08-10,Venda Deposito Bancario,3,0,35,8,142,0,,08:08,,,,,,0,,,,,,
1,288,2023-08-11,000001 - Consumidor,30,35,0,8,143,0,,08:11,,,,,,0,,,,,,
1,289,2023-08-11,Venda Deposito Bancario,3,0,35,8,143,0,,08:11,,,,,,0,,,,,,
1,290,2023-08-11,000001 - Consumidor,30,15834.92,0,8,144,0,,13:43,,,,,,0,,,,,,
1,291,2023-08-11,Venda Deposito Bancario,3,0,15834.92,8,144,0,,13:43,,,,,,0,,,,,,
1,292,2023-08-14,000001 - Consumidor,30,1575.3,0,8,145,0,,13:46,,,,,,0,,,,,,
1,293,2023-08-14,Venda Deposito Bancario,3,0,1575.3,8,145,0,,13:46,,,,,,0,,,,,,
1,294,2023-08-15,000001 - Consumidor,30,6979.91,0,8,146,0,,14:07,,,,,,0,,,,,,
1,295,2023-08-15,Venda Deposito Bancario,3,0,6979.91,8,146,0,,14:07,,,,,,0,,,,,,
1,296,2023-08-15,000001 - Consumidor,30,35,0,8,147,0,,16:25,,,,,,0,,,,,,
1,297,2023-08-15,Venda Deposito Bancario,3,0,35,8,147,0,,16:25,,,,,,0,,,,,,
1,298,2023-08-15,000001 - Consumidor,30,2450,0,8,148,0,,16:25,,,,,,0,,,,,,
1,299,2023-08-15,Venda Deposito Bancario,3,0,2450,8,148,0,,16:25,,,,,,0,,,,,,
1,300,2023-08-15,000001 - Consumidor,30,35,0,8,149,0,,16:25,,,,,,0,,,,,,
1,301,2023-08-15,Venda Deposito Bancario,3,0,35,8,149,0,,16:25,,,,,,0,,,,,,
1,302,2023-08-15,000001 - Consumidor,30,620,0,8,150,0,,16:35,,,,,,0,,,,,,
1,303,2023-08-15,Venda Deposito Bancario,3,0,620,8,150,0,,16:35,,,,,,0,,,,,,
1,304,2023-08-16,000001 - Consumidor,30,1500.83,0,8,151,0,,16:39,,,,,,0,,,,,,
1,305,2023-08-16,Venda Deposito Bancario,3,0,1500.83,8,151,0,,16:39,,,,,,0,,,,,,
1,306,2023-08-16,000001 - Consumidor,30,210,0,8,152,0,,16:41,,,,,,0,,,,,,
1,307,2023-08-16,Venda Deposito Bancario,3,0,210,8,152,0,,16:41,,,,,,0,,,,,,
1,308,2023-08-16,000001 - Consumidor,30,2940.64,0,8,153,0,,17:19,,,,,,0,,,,,,
1,309,2023-08-16,Venda Deposito Bancario,3,0,2940.64,8,153,0,,17:19,,,,,,0,,,,,,
1,310,2023-08-17,000001 - Consumidor,30,35,0,8,154,0,,09:23,,,,,,0,,,,,,
1,311,2023-08-17,Venda Deposito Bancario,3,0,35,8,154,0,,09:23,,,,,,0,,,,,,
1,312,2023-08-17,000001 - Consumidor,30,1,0,8,155,0,,09:26,,,,,,0,,,,,,
1,313,2023-08-17,Venda Deposito Bancario,3,0,1,8,155,0,,09:26,,,,,,0,,,,,,
1,314,2023-08-17,000001 - Consumidor,40,0,1,8,155,0,,09:26,,,,,,0,,,,,,
1,315,2023-08-17,Estorno Deposito PIX - CodVenda:000155 -,1,1,0,8,0,0,,09:26,,,,,,0,,,,,,
1,316,2023-08-17,000001 - Consumidor,40,0,35,8,154,0,,09:26,,,,,,0,,,,,,
1,317,2023-08-17,Estorno Deposito PIX - CodVenda:000154 -,1,35,0,8,0,0,,09:26,,,,,,0,,,,,,
1,318,2023-08-17,000001 - Consumidor,30,1618.75,0,8,156,0,,15:07,,,,,,0,,,,,,
1,319,2023-08-17,Venda Deposito Bancario,3,0,1618.75,8,156,0,,15:07,,,,,,0,,,,,,
1,320,2023-08-17,000001 - Consumidor,30,35,0,8,157,0,,16:35,,,,,,0,,,,,,
1,321,2023-08-17,Venda Deposito Bancario,3,0,35,8,157,0,,16:35,,,,,,0,,,,,,
1,322,2023-08-18,000001 - Consumidor,30,546.99,0,8,158,0,,10:35,,,,,,0,,,,,,
1,323,2023-08-18,Venda Deposito Bancario,3,0,546.99,8,158,0,,10:35,,,,,,0,,,,,,
1,324,2023-08-18,000001 - Consumidor,30,1250,0,8,159,0,,17:27,,,,,,0,,,,,,
1,325,2023-08-18,Venda Deposito Bancario,3,0,1250,8,159,0,,17:27,,,,,,0,,,,,,
1,326,2023-08-21,000001 - Consumidor,30,1141,0,8,160,0,,17:57,,,,,,0,,,,,,
1,327,2023-08-21,Venda Deposito Bancario,3,0,1141,8,160,0,,17:57,,,,,,0,,,,,,
1,328,2023-08-21,000001 - Consumidor,30,1100,0,8,161,0,,17:58,,,,,,0,,,,,,
1,329,2023-08-21,Venda Deposito Bancario,3,0,1100,8,161,0,,17:58,,,,,,0,,,,,,
1,330,2023-08-21,000001 - Consumidor,30,1709.86,0,8,162,0,,07:26,,,,,,0,,,,,,
1,331,2023-08-21,Venda Deposito Bancario,3,0,1709.86,8,162,0,,07:26,,,,,,0,,,,,,
1,332,2023-08-22,000001 - Consumidor,30,1619.97,0,8,163,0,,07:37,,,,,,0,,,,,,
1,333,2023-08-22,Venda Deposito Bancario,3,0,1619.97,8,163,0,,07:37,,,,,,0,,,,,,
1,334,2023-08-22,000001 - Consumidor,30,40,0,8,164,0,,08:11,,,,,,0,,,,,,
1,335,2023-08-22,Venda Deposito Bancario,3,0,40,8,164,0,,08:11,,,,,,0,,,,,,
1,336,2023-08-22,000001 - Consumidor,30,1336.67,0,8,165,0,,15:42,,,,,,0,,,,,,
1,337,2023-08-22,Venda Deposito Bancario,3,0,1336.67,8,165,0,,15:42,,,,,,0,,,,,,
1,338,2023-08-23,000001 - Consumidor,30,255.4,0,8,166,0,,15:53,,,,,,0,,,,,,
1,339,2023-08-23,Venda Deposito Bancario,3,0,255.4,8,166,0,,15:53,,,,,,0,,,,,,
1,340,2023-08-23,000001 - Consumidor,30,650,0,8,167,0,,16:00,,,,,,0,,,,,,
1,341,2023-08-23,Venda Deposito Bancario,3,0,650,8,167,0,,16:00,,,,,,0,,,,,,
1,342,2023-08-23,000001 - Consumidor,30,40,0,8,168,0,,16:02,,,,,,0,,,,,,
1,343,2023-08-23,Venda Deposito Bancario,3,0,40,8,168,0,,16:02,,,,,,0,,,,,,
1,344,2023-08-23,000001 - Consumidor,30,472,0,8,169,0,,16:04,,,,,,0,,,,,,
1,345,2023-08-23,Venda Deposito Bancario,3,0,472,8,169,0,,16:04,,,,,,0,,,,,,
1,346,2023-08-23,000001 - Consumidor,30,40,0,8,170,0,,15:06,,,,,,0,,,,,,
1,347,2023-08-23,Venda Deposito Bancario,3,0,40,8,170,0,,15:06,,,,,,0,,,,,,
1,348,2023-08-23,000001 - Consumidor,30,1459.6,0,8,171,0,,15:15,,,,,,0,,,,,,
1,349,2023-08-23,Venda Deposito Bancario,3,0,1459.6,8,171,0,,15:15,,,,,,0,,,,,,
1,350,2023-08-25,000001 - Consumidor,30,520,0,8,172,0,,15:54,,,,,,0,,,,,,
1,351,2023-08-25,Venda Deposito Bancario,3,0,520,8,172,0,,15:54,,,,,,0,,,,,,
1,352,2023-08-28,000001 - Consumidor,30,1685.8,0,8,173,0,,15:31,,,,,,0,,,,,,
1,353,2023-08-28,Venda Deposito Bancario,3,0,1685.8,8,173,0,,15:31,,,,,,0,,,,,,
1,354,2023-08-28,000001 - Consumidor,30,550,0,8,174,0,,15:51,,,,,,0,,,,,,
1,355,2023-08-28,Venda Deposito Bancario,3,0,550,8,174,0,,15:51,,,,,,0,,,,,,
1,356,2023-08-28,000001 - Consumidor,30,2600,0,8,175,0,,15:52,,,,,,0,,,,,,
1,357,2023-08-28,Venda Deposito Bancario,3,0,2600,8,175,0,,15:52,,,,,,0,,,,,,
1,358,2023-08-29,000001 - Consumidor,30,39.58,0,8,176,0,,16:39,,,,,,0,,,,,,
1,359,2023-08-29,Venda Deposito Bancario,3,0,39.58,8,176,0,,16:39,,,,,,0,,,,,,
1,360,2023-08-29,000001 - Consumidor,30,600,0,8,177,0,,16:42,,,,,,0,,,,,,
1,361,2023-08-29,Venda Deposito Bancario,3,0,600,8,177,0,,16:42,,,,,,0,,,,,,
1,362,2023-08-30,000001 - Consumidor,30,770,0,8,178,0,,09:36,,,,,,0,,,,,,
1,363,2023-08-30,Venda Deposito Bancario,3,0,770,8,178,0,,09:36,,,,,,0,,,,,,
1,364,2023-08-30,000001 - Consumidor,30,1253.96,0,8,179,0,,09:37,,,,,,0,,,,,,
1,365,2023-08-30,Venda Deposito Bancario,3,0,1253.96,8,179,0,,09:37,,,,,,0,,,,,,
1,366,2023-08-30,000001 - Consumidor,30,575,0,8,180,0,,09:48,,,,,,0,,,,,,
1,367,2023-08-30,Venda Deposito Bancario,3,0,575,8,180,0,,09:48,,,,,,0,,,,,,
1,368,2023-08-30,000001 - Consumidor,30,40,0,8,181,0,,09:50,,,,,,0,,,,,,
1,369,2023-08-30,Venda Deposito Bancario,3,0,40,8,181,0,,09:50,,,,,,0,,,,,,
1,370,2023-08-30,000001 - Consumidor,30,100,0,8,182,0,,09:51,,,,,,0,,,,,,
1,371,2023-08-30,Venda Deposito Bancario,3,0,100,8,182,0,,09:51,,,,,,0,,,,,,
1,372,2023-08-31,000001 - Consumidor,30,40,0,8,183,0,,09:53,,,,,,0,,,,,,
1,373,2023-08-31,Venda Deposito Bancario,3,0,40,8,183,0,,09:53,,,,,,0,,,,,,
1,374,2023-08-31,000001 - Consumidor,30,140,0,8,184,0,,09:53,,,,,,0,,,,,,
1,375,2023-08-31,Venda Deposito Bancario,3,0,140,8,184,0,,09:53,,,,,,0,,,,,,
1,376,2023-08-31,000001 - Consumidor,30,255.3,0,8,185,0,,10:09,,,,,,0,,,,,,
1,377,2023-08-31,Venda Deposito Bancario,3,0,255.3,8,185,0,,10:09,,,,,,0,,,,,,
1,378,2023-08-31,000001 - Consumidor,40,0,255.3,8,185,0,,10:12,,,,,,0,,,,,,
1,379,2023-09-01,Estorno Deposito PIX - CodVenda:000185 -,1,255.3,0,8,0,0,,10:12,,,,,,0,,,,,,
1,380,2023-08-31,000001 - Consumidor,30,255.3,0,8,186,0,,10:13,,,,,,0,,,,,,
1,381,2023-08-31,Venda Deposito Bancario,3,0,255.3,8,186,0,,10:13,,,,,,0,,,,,,
1,382,2023-09-01,000001 - Consumidor,30,40,0,8,187,0,,16:07,,,,,,0,,,,,,
1,383,2023-09-01,Venda Deposito Bancario,3,0,40,8,187,0,,16:07,,,,,,0,,,,,,
1,384,2023-09-01,000001 - Consumidor,30,93.21,0,8,188,0,,16:08,,,,,,0,,,,,,
1,385,2023-09-01,Venda Deposito Bancario,3,0,93.21,8,188,0,,16:08,,,,,,0,,,,,,
1,386,2023-09-01,000001 - Consumidor,30,3726,0,8,189,0,,16:12,,,,,,0,,,,,,
1,387,2023-09-01,Venda Deposito Bancario,3,0,3726,8,189,0,,16:12,,,,,,0,,,,,,
1,388,2023-09-01,000001 - Consumidor,30,80,0,8,190,0,,16:15,,,,,,0,,,,,,
1,389,2023-09-01,Venda Deposito Bancario,3,0,80,8,190,0,,16:15,,,,,,0,,,,,,
1,390,2023-09-04,000001 - Consumidor,30,80,0,8,191,0,,16:16,,,,,,0,,,,,,
1,391,2023-09-04,Venda Deposito Bancario,3,0,80,8,191,0,,16:16,,,,,,0,,,,,,
1,392,2023-09-04,000001 - Consumidor,30,712.5,0,8,192,0,,14:01,,,,,,0,,,,,,
1,393,2023-09-04,Venda Deposito Bancario,3,0,712.5,8,192,0,,14:01,,,,,,0,,,,,,
1,394,2023-09-05,000001 - Consumidor,30,269514.52,0,8,193,0,,14:07,,,,,,0,,,,,,
1,395,2023-09-05,Venda Deposito Bancario,3,0,269514.52,8,193,0,,14:07,,,,,,0,,,,,,
1,396,2023-09-05,000001 - Consumidor,30,266.8,0,8,194,0,,15:27,,,,,,0,,,,,,
1,397,2023-09-05,Venda Deposito Bancario,3,0,266.8,8,194,0,,15:27,,,,,,0,,,,,,
1,398,2023-09-05,000001 - Consumidor,40,0,266.8,8,194,0,,15:27,,,,,,0,,,,,,
1,399,2023-09-05,Estorno Deposito PIX - CodVenda:000194 -,1,266.8,0,8,0,0,,15:27,,,,,,0,,,,,,
1,400,2023-09-05,000001 - Consumidor,30,266.8,0,8,195,0,,15:28,,,,,,0,,,,,,
1,401,2023-09-05,Venda Deposito Bancario,3,0,266.8,8,195,0,,15:28,,,,,,0,,,,,,
1,402,2023-09-05,000001 - Consumidor,30,400,0,8,196,0,,15:30,,,,,,0,,,,,,
1,403,2023-09-05,Venda Deposito Bancario,3,0,400,8,196,0,,15:30,,,,,,0,,,,,,
1,404,2023-09-06,000001 - Consumidor,30,2295,0,8,197,0,,15:05,,,,,,0,,,,,,
1,405,2023-09-06,Venda Deposito Bancario,3,0,2295,8,197,0,,15:05,,,,,,0,,,,,,
1,406,2023-09-08,000001 - Consumidor,30,812.5,0,8,198,0,,15:16,,,,,,0,,,,,,
1,407,2023-09-08,Venda Deposito Bancario,3,0,812.5,8,198,0,,15:16,,,,,,0,,,,,,
1,408,2023-09-11,000001 - Consumidor,30,897,0,8,199,0,,15:23,,,,,,0,,,,,,
1,409,2023-09-11,Venda Deposito Bancario,3,0,897,8,199,0,,15:23,,,,,,0,,,,,,
1,410,2023-09-12,000001 - Consumidor,30,31.33,0,8,200,0,,15:25,,,,,,0,,,,,,
1,411,2023-09-12,Venda Deposito Bancario,3,0,31.33,8,200,0,,15:25,,,,,,0,,,,,,
1,412,2023-09-12,000001 - Consumidor,30,489.74,0,8,201,0,,15:26,,,,,,0,,,,,,
1,413,2023-09-12,Venda Deposito Bancario,3,0,489.74,8,201,0,,15:26,,,,,,0,,,,,,
1,414,2023-09-12,000001 - Consumidor,30,246.02,0,8,202,0,,15:26,,,,,,0,,,,,,
1,415,2023-09-12,Venda Deposito Bancario,3,0,246.02,8,202,0,,15:26,,,,,,0,,,,,,
1,416,2023-09-12,000001 - Consumidor,30,30,0,8,203,0,,15:39,,,,,,0,,,,,,
1,417,2023-09-12,Venda Deposito Bancario,3,0,30,8,203,0,,15:39,,,,,,0,,,,,,
1,418,2023-09-12,000001 - Consumidor,30,600,0,8,204,0,,15:39,,,,,,0,,,,,,
1,419,2023-09-12,Venda Deposito Bancario,3,0,600,8,204,0,,15:39,,,,,,0,,,,,,
1,420,2023-09-14,000001 - Consumidor,30,1300,0,8,205,0,,15:50,,,,,,0,,,,,,
1,421,2023-09-14,Venda Deposito Bancario,3,0,1300,8,205,0,,15:50,,,,,,0,,,,,,
1,422,2023-09-15,000001 - Consumidor,30,2,0,8,206,0,,15:51,,,,,,0,,,,,,
1,423,2023-09-15,Venda Deposito Bancario,3,0,2,8,206,0,,15:51,,,,,,0,,,,,,
1,424,2023-09-18,000001 - Consumidor,30,0.98,0,8,207,0,,15:53,,,,,,0,,,,,,
1,425,2023-09-18,Venda Deposito Bancario,3,0,0.98,8,207,0,,15:53,,,,,,0,,,,,,
1,426,2023-09-18,000001 - Consumidor,30,40,0,8,208,0,,15:53,,,,,,0,,,,,,
1,427,2023-09-18,Venda Deposito Bancario,3,0,40,8,208,0,,15:53,,,,,,0,,,,,,
1,428,2023-09-18,000001 - Consumidor,30,40,0,8,209,0,,15:54,,,,,,0,,,,,,
1,429,2023-09-18,Venda Deposito Bancario,3,0,40,8,209,0,,15:54,,,,,,0,,,,,,
1,430,2023-09-18,000001 - Consumidor,30,120,0,8,210,0,,15:54,,,,,,0,,,,,,
1,431,2023-09-18,Venda Deposito Bancario,3,0,120,8,210,0,,15:54,,,,,,0,,,,,,
1,432,2023-09-18,000001 - Consumidor,30,30,0,8,211,0,,15:54,,,,,,0,,,,,,
1,433,2023-09-18,Venda Deposito Bancario,3,0,30,8,211,0,,15:54,,,,,,0,,,,,,
1,434,2023-09-18,000001 - Consumidor,30,278,0,8,212,0,,15:55,,,,,,0,,,,,,
1,435,2023-09-18,Venda Deposito Bancario,3,0,278,8,212,0,,15:55,,,,,,0,,,,,,
1,436,2023-09-18,000001 - Consumidor,30,30,0,8,213,0,,15:56,,,,,,0,,,,,,
1,437,2023-09-18,Venda Deposito Bancario,3,0,30,8,213,0,,15:56,,,,,,0,,,,,,
1,438,2023-09-18,000001 - Consumidor,30,30,0,8,214,0,,15:56,,,,,,0,,,,,,
1,439,2023-09-18,Venda Deposito Bancario,3,0,30,8,214,0,,15:56,,,,,,0,,,,,,
1,440,2023-09-18,000001 - Consumidor,30,600,0,8,215,0,,15:56,,,,,,0,,,,,,
1,441,2023-09-18,Venda Deposito Bancario,3,0,600,8,215,0,,15:56,,,,,,0,,,,,,
1,442,2023-09-18,000001 - Consumidor,30,30,0,8,216,0,,16:06,,,,,,0,,,,,,
1,443,2023-09-18,Venda Deposito Bancario,3,0,30,8,216,0,,16:06,,,,,,0,,,,,,
1,444,2023-09-18,000001 - Consumidor,30,30,0,8,217,0,,16:07,,,,,,0,,,,,,
1,445,2023-09-18,Venda Deposito Bancario,3,0,30,8,217,0,,16:07,,,,,,0,,,,,,
1,446,2023-09-18,000001 - Consumidor,30,30,0,8,218,0,,16:07,,,,,,0,,,,,,
1,447,2023-09-18,Venda Deposito Bancario,3,0,30,8,218,0,,16:07,,,,,,0,,,,,,
1,448,2023-09-19,000001 - Consumidor,30,40,0,8,219,0,,16:08,,,,,,0,,,,,,
1,449,2023-09-19,Venda Deposito Bancario,3,0,40,8,219,0,,16:08,,,,,,0,,,,,,
1,450,2023-09-19,000001 - Consumidor,30,30,0,8,220,0,,16:08,,,,,,0,,,,,,
1,451,2023-09-19,Venda Deposito Bancario,3,0,30,8,220,0,,16:08,,,,,,0,,,,,,
1,452,2023-09-19,000001 - Consumidor,30,60,0,8,221,0,,16:11,,,,,,0,,,,,,
1,453,2023-09-19,Venda Deposito Bancario,3,0,60,8,221,0,,16:11,,,,,,0,,,,,,
1,454,2023-09-19,000001 - Consumidor,30,1100,0,8,222,0,,16:15,,,,,,0,,,,,,
1,455,2023-09-19,Venda Deposito Bancario,3,0,1100,8,222,0,,16:15,,,,,,0,,,,,,
1,456,2023-09-19,000001 - Consumidor,30,30,0,8,223,0,,16:18,,,,,,0,,,,,,
1,457,2023-09-19,Venda Deposito Bancario,3,0,30,8,223,0,,16:18,,,,,,0,,,,,,
1,458,2023-09-19,000001 - Consumidor,30,30,0,8,224,0,,16:19,,,,,,0,,,,,,
1,459,2023-09-19,Venda Deposito Bancario,3,0,30,8,224,0,,16:19,,,,,,0,,,,,,
1,460,2023-09-19,000001 - Consumidor,30,30,0,8,225,0,,16:19,,,,,,0,,,,,,
1,461,2023-09-19,Venda Deposito Bancario,3,0,30,8,225,0,,16:19,,,,,,0,,,,,,
1,462,2023-09-19,000001 - Consumidor,30,30,0,8,226,0,,16:19,,,,,,0,,,,,,
1,463,2023-09-19,Venda Deposito Bancario,3,0,30,8,226,0,,16:19,,,,,,0,,,,,,
1,464,2023-09-19,000001 - Consumidor,30,30,0,8,227,0,,16:24,,,,,,0,,,,,,
1,465,2023-09-19,Venda Deposito Bancario,3,0,30,8,227,0,,16:24,,,,,,0,,,,,,
1,466,2023-09-19,000001 - Consumidor,30,30,0,8,228,0,,16:24,,,,,,0,,,,,,
1,467,2023-09-19,Venda Deposito Bancario,3,0,30,8,228,0,,16:24,,,,,,0,,,,,,
1,468,2023-09-19,000001 - Consumidor,30,30,0,8,229,0,,16:24,,,,,,0,,,,,,
1,469,2023-09-19,Venda Deposito Bancario,3,0,30,8,229,0,,16:24,,,,,,0,,,,,,
1,470,2023-09-19,000001 - Consumidor,30,30,0,8,230,0,,16:25,,,,,,0,,,,,,
1,471,2023-09-19,Venda Deposito Bancario,3,0,30,8,230,0,,16:25,,,,,,0,,,,,,
1,472,2023-09-19,000001 - Consumidor,30,30,0,8,231,0,,16:25,,,,,,0,,,,,,
1,473,2023-09-19,Venda Deposito Bancario,3,0,30,8,231,0,,16:25,,,,,,0,,,,,,
1,474,2023-09-20,000001 - Consumidor,30,30,0,8,232,0,,16:31,,,,,,0,,,,,,
1,475,2023-09-20,Venda Deposito Bancario,3,0,30,8,232,0,,16:31,,,,,,0,,,,,,
1,476,2023-09-20,000001 - Consumidor,30,30,0,8,233,0,,16:31,,,,,,0,,,,,,
1,477,2023-09-20,Venda Deposito Bancario,3,0,30,8,233,0,,16:31,,,,,,0,,,,,,
1,478,2023-09-20,000001 - Consumidor,30,30,0,8,234,0,,16:32,,,,,,0,,,,,,
1,479,2023-09-20,Venda Deposito Bancario,3,0,30,8,234,0,,16:32,,,,,,0,,,,,,
1,480,2023-09-20,000001 - Consumidor,30,30,0,8,235,0,,16:32,,,,,,0,,,,,,
1,481,2023-09-20,Venda Deposito Bancario,3,0,30,8,235,0,,16:32,,,,,,0,,,,,,
1,482,2023-09-20,000001 - Consumidor,30,40,0,8,236,0,,16:33,,,,,,0,,,,,,
1,483,2023-09-20,Venda Deposito Bancario,3,0,40,8,236,0,,16:33,,,,,,0,,,,,,
1,484,2023-09-20,000001 - Consumidor,30,1097,0,8,237,0,,16:33,,,,,,0,,,,,,
1,485,2023-09-20,Venda Deposito Bancario,3,0,1097,8,237,0,,16:33,,,,,,0,,,,,,
1,486,2023-09-20,000001 - Consumidor,30,290,0,8,238,0,,16:34,,,,,,0,,,,,,
1,487,2023-09-20,Venda Deposito Bancario,3,0,290,8,238,0,,16:34,,,,,,0,,,,,,
1,488,2023-09-20,000001 - Consumidor,30,30,0,8,239,0,,16:35,,,,,,0,,,,,,
1,489,2023-09-20,Venda Deposito Bancario,3,0,30,8,239,0,,16:35,,,,,,0,,,,,,
1,490,2023-09-20,000001 - Consumidor,30,30,0,8,240,0,,16:35,,,,,,0,,,,,,
1,491,2023-09-20,Venda Deposito Bancario,3,0,30,8,240,0,,16:35,,,,,,0,,,,,,
1,492,2023-09-20,000001 - Consumidor,30,30,0,8,241,0,,16:35,,,,,,0,,,,,,
1,493,2023-09-20,Venda Deposito Bancario,3,0,30,8,241,0,,16:35,,,,,,0,,,,,,
1,494,2023-09-20,000001 - Consumidor,30,30,0,8,242,0,,16:36,,,,,,0,,,,,,
1,495,2023-09-20,Venda Deposito Bancario,3,0,30,8,242,0,,16:36,,,,,,0,,,,,,
1,496,2023-09-20,000001 - Consumidor,30,30,0,8,243,0,,16:37,,,,,,0,,,,,,
1,497,2023-09-20,Venda Deposito Bancario,3,0,30,8,243,0,,16:37,,,,,,0,,,,,,
1,498,2023-09-20,000001 - Consumidor,30,30,0,8,244,0,,16:37,,,,,,0,,,,,,
1,499,2023-09-20,Venda Deposito Bancario,3,0,30,8,244,0,,16:37,,,,,,0,,,,,,
1,500,2023-09-20,000001 - Consumidor,30,30,0,8,245,0,,16:37,,,,,,0,,,,,,
