CODVENDA,CODITEM,CODPROD,QUANTIDADE,VALORUNIT,DESCRICAOMO,DEST,VALORCUSTO,CODTIPPROD,CODFUNC,COMISSAOPORCEN,PRECOCERTO,PESOPRODUTO,DATA,MES,VALORDESCONTO,DARBAIXA,ESTORNADO,BAIXADO,DELETADO,CODBAIXA,IDREMESSA,PRODMO,PRODMONTADO,IMPRESSO,GRADE,MOTIVODEL,IMPRECEITA,PRECOAPRAZO,OK_COZINHA,VALORTOTAL,VALTOTAL_PRECOCERTO,IAT,IPPT,DESC_PRODUTO,CODALIQUOTA,IT_DESCONTO,IT_ACRESCIMO,UNIDADE,INFOADICIONAL,BAIXARRECEITA,CFOP,TAB_TOTALIZADOR,COO,CCF,DESCTOTAL_SPED,COR,PPIS,PCOFINS,VPIS,VCOFINS,ACRESTOTAL_SPED,AUT_DELBD,QUANT_RESERVADA,REG_MD5,VAL_INCLUSAO,PRECOTABELA,CUSTOMEDIO,TOTAL_IMPOSTOS,NCM_PROD,ORIGEM_MERC_PROD,P_COMPRAPROD,PRODRESERVADO,IDSETOR,CUSTO_VARIAVEL,PERCCUSTO_VARIAVEL,ROMANEIO_ID,CODPROMOCAO,RESERV_ARETIRAR,BLOQ_COMISSAO,COMISSAO_PROD,VAZILHAME_OP,VAZILHAME_QUANTEMP,ICMS_ST,LOTE,AMBIENTE_ORC,ID_RESTRICAO,DEF_ENTREGA,PQUANT_DECIMAIS,BLOQ_DESCITEM,KIT_CODPROD
1912,1,000012,1,60,,,0.01,03,0,0,60,,2025-06-16,06/2025,0,1,0,1,0,69677,,0,0,,,,,60,,60,60,T,T,COPA FUTEBOL,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,00000000,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1913,1,000012,1,35,,,0.01,03,0,0,35,,2025-06-16,06/2025,0,1,0,1,0,149593,,0,0,,,,,35,,35,35,T,T,COPA FUTEBOL,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,00000000,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1914,1,000010,1,7583.95,,,0.01,MO,0,0,7583.95,,2025-06-16,06/2025,0,1,0,1,0,189299,,0,0,,,,,7583.95,,7583.95,7583.95,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1915,1,000010,1,2751.97,,,0.01,MO,0,0,2751.97,,2025-06-16,06/2025,0,1,0,1,0,232368,,0,0,,,,,2751.97,,2751.97,2751.97,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1916,1,000010,1,361.64,,,0.01,MO,0,0,361.64,,2025-06-16,06/2025,0,1,0,1,0,116878,,0,0,,,,,361.64,,361.64,361.64,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1917,1,000018,1,20623.3,,,0.01,MO,0,0,20623.3,,2025-06-17,06/2025,0,1,0,1,0,142126,,0,0,,,,,20623.3,,20623.3,20623.3,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1918,1,000018,1,13945.25,,,0.01,MO,0,0,13945.25,,2025-06-17,06/2025,0,1,0,1,0,256839,,0,0,,,,,13945.25,,13945.25,13945.25,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1919,1,000018,1,25604.71,,,0.01,MO,0,0,25604.71,,2025-06-17,06/2025,0,1,0,1,0,234365,,0,0,,,,,25604.71,,25604.71,25604.71,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1920,1,000020,1,1040,,,0.01,MO,0,0,1040,,2025-06-20,06/2025,0,1,0,1,0,195171,,0,0,,,,,1040,,1040,1040,T,T,MENSALIDADE CN,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1921,1,000018,1,3339.47,,,0.01,MO,0,0,3339.47,,2025-06-20,06/2025,0,1,0,1,0,287451,,0,0,,,,,3339.47,,3339.47,3339.47,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1922,1,000018,1,1067.38,,,0.01,MO,0,0,1067.38,,2025-06-20,06/2025,0,1,0,1,0,185168,,0,0,,,,,1067.38,,1067.38,1067.38,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1923,1,000018,1,1442.67,,,0.01,MO,0,0,1442.67,,2025-06-20,06/2025,0,1,0,1,0,195925,,0,0,,,,,1442.67,,1442.67,1442.67,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1924,1,000018,1,4435.56,,,0.01,MO,0,0,4435.56,,2025-06-20,06/2025,0,1,0,1,0,242372,,0,0,,,,,4435.56,,4435.56,4435.56,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1925,1,000018,1,8662.39,,,0.01,MO,0,0,8662.39,,2025-06-23,06/2025,0,1,0,1,0,172220,,0,0,,,,,8662.39,,8662.39,8662.39,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1926,1,000018,1,1974.66,,,0.01,MO,0,0,1974.66,,2025-06-23,06/2025,0,1,0,1,0,89328,,0,0,,,,,1974.66,,1974.66,1974.66,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1927,1,000018,1,6255.15,,,0.01,MO,0,0,6255.15,,2025-06-23,06/2025,0,1,0,1,0,249629,,0,0,,,,,6255.15,,6255.15,6255.15,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1928,1,000008,1,865.58,,,0.01,MO,0,0,865.58,,2025-06-24,06/2025,0,1,0,1,0,29044,,0,0,,,,,865.58,,865.58,865.58,T,T,ALGUÉL CANTINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1929,1,000010,1,34004.91,,,0.01,MO,0,0,34004.91,,2025-06-26,06/2025,0,1,0,1,0,215626,,0,0,,,,,34004.91,,34004.91,34004.91,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1930,1,000010,1,3.97,,,0.01,MO,0,0,3.97,,2025-07-03,07/2025,0,1,0,1,0,23834,,0,0,,,,,3.97,,3.97,3.97,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1931,1,000010,1,17.36,,,0.01,MO,0,0,17.36,,2025-07-03,07/2025,0,1,0,1,0,144389,,0,0,,,,,17.36,,17.36,17.36,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1932,1,000010,1,0.99,,,0.01,MO,0,0,0.99,,2025-07-04,07/2025,0,1,0,1,0,233019,,0,0,,,,,0.99,,0.99,0.99,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1933,1,000002,1,150000,,,0.01,MO,0,0,150000,,2025-07-04,07/2025,0,1,0,1,0,65856,,0,0,,,,,150000,,150000,150000,T,T,REPASSE CN EDUCBANK,NN,0,0,UN,0,,6933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1934,1,000010,1,39.68,,,0.01,MO,0,0,39.68,,2025-07-07,07/2025,0,1,0,1,0,102474,,0,0,,,,,39.68,,39.68,39.68,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1935,1,000002,1,156349.3,,,0.01,MO,0,0,156349.3,,2025-07-07,07/2025,0,1,0,1,0,98483,,0,0,,,,,156349.3,,156349.3,156349.3,T,T,REPASSE CN EDUCBANK,NN,0,0,UN,0,,6933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1936,1,000003,1,47271.32,,,0.01,MO,0,0,47271.32,,2025-07-07,07/2025,0,1,0,1,0,13558,,0,0,,,,,47271.32,,47271.32,47271.32,T,T,REPASSE CEI EDUCBANK,NN,0,0,UN,0,,6933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1937,1,000021,1,785.3,,,0.01,MO,0,0,785.3,,2025-07-08,07/2025,0,1,0,1,0,117743,,0,0,,,,,785.3,,785.3,785.3,T,T,MENSALIDADES CEI,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1938,1,000020,1,3115.4,,,0.01,MO,0,0,3115.4,,2025-07-11,07/2025,0,1,0,1,0,161322,,0,0,,,,,3115.4,,3115.4,3115.4,T,T,MENSALIDADE CN,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1939,1,000007,1,2480,,,0.01,MO,0,0,2480,,2025-07-14,07/2025,0,1,0,1,0,270732,,0,0,,,,,2480,,2480,2480,T,T,FESTA JUNINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1940,1,000010,1,9.8,,,0.01,MO,0,0,9.8,,2025-07-14,07/2025,0,1,0,1,0,145654,,0,0,,,,,9.8,,9.8,9.8,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1941,1,000010,1,1099.54,,,0.01,MO,0,0,1099.54,,2025-07-14,07/2025,0,1,0,1,0,167680,,0,0,,,,,1099.54,,1099.54,1099.54,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1942,1,000010,1,815.08,,,0.01,MO,0,0,815.08,,2025-07-14,07/2025,0,1,0,1,0,103065,,0,0,,,,,815.08,,815.08,815.08,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1943,1,000010,1,1109.05,,,0.01,MO,0,0,1109.05,,2025-07-14,07/2025,0,1,0,1,0,67092,,0,0,,,,,1109.05,,1109.05,1109.05,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1944,1,000010,1,77.97,,,0.01,MO,0,0,77.97,,2025-07-14,07/2025,0,1,0,1,0,113897,,0,0,,,,,77.97,,77.97,77.97,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1945,1,000010,1,1364.93,,,0.01,MO,0,0,1364.93,,2025-07-14,07/2025,0,1,0,1,0,292281,,0,0,,,,,1364.93,,1364.93,1364.93,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1946,1,000007,1,24,,,0.01,MO,0,0,24,,2025-07-14,07/2025,0,1,0,1,0,236598,,0,0,,,,,24,,24,24,T,T,FESTA JUNINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1947,1,000010,1,242.14,,,0.01,MO,0,0,242.14,,2025-07-14,07/2025,0,1,0,1,0,142206,,0,0,,,,,242.14,,242.14,242.14,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1948,1,000010,1,1552.24,,,0.01,MO,0,0,1552.24,,2025-07-14,07/2025,0,1,0,1,0,60652,,0,0,,,,,1552.24,,1552.24,1552.24,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1949,1,000010,1,37.55,,,0.01,MO,0,0,37.55,,2025-07-14,07/2025,0,1,0,1,0,266253,,0,0,,,,,37.55,,37.55,37.55,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1950,1,000010,1,2165.42,,,0.01,MO,0,0,2165.42,,2025-07-14,07/2025,0,1,0,1,0,287622,,0,0,,,,,2165.42,,2165.42,2165.42,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1951,1,000010,1,1157.91,,,0.01,MO,0,0,1157.91,,2025-07-14,07/2025,0,1,0,1,0,283770,,0,0,,,,,1157.91,,1157.91,1157.91,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1952,1,000010,1,906.28,,,0.01,MO,0,0,906.28,,2025-07-14,07/2025,0,1,0,1,0,258378,,0,0,,,,,906.28,,906.28,906.28,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1953,1,000010,1,104.47,,,0.01,MO,0,0,104.47,,2025-07-14,07/2025,0,1,0,1,0,54665,,0,0,,,,,104.47,,104.47,104.47,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1954,1,000010,1,58.74,,,0.01,MO,0,0,58.74,,2025-07-14,07/2025,0,1,0,1,0,126263,,0,0,,,,,58.74,,58.74,58.74,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1955,1,000010,1,9.76,,,0.01,MO,0,0,9.76,,2025-07-14,07/2025,0,1,0,1,0,44794,,0,0,,,,,9.76,,9.76,9.76,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1956,1,000011,1,160,,,0.01,MO,0,0,160,,2025-07-14,07/2025,0,1,0,1,0,97009,,0,0,,,,,160,,160,160,T,T,PROVAS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1957,1,000018,1,15757.75,,,0.01,MO,0,0,15757.75,,2025-07-16,07/2025,0,1,0,1,0,244124,,0,0,,,,,15757.75,,15757.75,15757.75,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1958,1,000018,1,9960.94,,,0.01,MO,0,0,9960.94,,2025-07-16,07/2025,0,1,0,1,0,161974,,0,0,,,,,9960.94,,9960.94,9960.94,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1959,1,000018,1,52577.54,,,0.01,MO,0,0,52577.54,,2025-07-16,07/2025,0,1,0,1,0,143442,,0,0,,,,,52577.54,,52577.54,52577.54,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1960,1,000020,1,1040,,,0.01,MO,0,0,1040,,2025-07-21,07/2025,0,1,0,1,0,143777,,0,0,,,,,1040,,1040,1040,T,T,MENSALIDADE CN,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1961,1,000018,1,6471.96,,,0.01,MO,0,0,6471.96,,2025-07-21,07/2025,0,1,0,1,0,277026,,0,0,,,,,6471.96,,6471.96,6471.96,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1962,1,000018,1,1455.99,,,0.01,MO,0,0,1455.99,,2025-07-21,07/2025,0,1,0,1,0,160703,,0,0,,,,,1455.99,,1455.99,1455.99,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1963,1,000018,1,2645.08,,,0.01,MO,0,0,2645.08,,2025-07-21,07/2025,0,1,0,1,0,225202,,0,0,,,,,2645.08,,2645.08,2645.08,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1964,1,000018,1,807.73,,,0.01,MO,0,0,807.73,,2025-07-21,07/2025,0,1,0,1,0,79560,,0,0,,,,,807.73,,807.73,807.73,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1965,1,000018,1,3154.38,,,0.01,MO,0,0,3154.38,,2025-07-21,07/2025,0,1,0,1,0,205270,,0,0,,,,,3154.38,,3154.38,3154.38,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1966,1,000018,1,11165.46,,,0.01,MO,0,0,11165.46,,2025-07-21,07/2025,0,1,0,1,0,180392,,0,0,,,,,11165.46,,11165.46,11165.46,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1967,1,000025,1,600,,,0.01,EMP,0,0,600,,2025-07-25,07/2025,0,1,0,1,0,64542,,0,0,,,,,600,,600,600,T,T,EMPRÉSTIMO MAE ELAINE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,00000000,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1968,1,000007,1,1780,,,0.01,MO,0,0,1780,,2025-07-24,07/2025,0,1,0,1,0,73221,,0,0,,,,,1780,,1780,1780,T,T,FESTA JUNINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1969,1,000007,1,100,,,0.01,MO,0,0,100,,2025-07-24,07/2025,0,1,0,1,0,203552,,0,0,,,,,100,,100,100,T,T,FESTA JUNINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1970,1,000007,1,20,,,0.01,MO,0,0,20,,2025-07-24,07/2025,0,1,0,1,0,112304,,0,0,,,,,20,,20,20,T,T,FESTA JUNINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1971,1,000020,1,609.02,,,0.01,MO,0,0,609.02,,2025-07-29,07/2025,0,1,0,1,0,4520,,0,0,,,,,609.02,,609.02,609.02,T,T,MENSALIDADE CN,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1972,1,000025,1,2700,,,0.01,EMP,0,0,2700,,2025-07-29,07/2025,0,1,0,1,0,97590,,0,0,,,,,2700,,2700,2700,T,T,EMPRÉSTIMO MAE ELAINE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,00000000,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1973,1,000025,1,2290,,,0.01,EMP,0,0,2290,,2025-07-29,07/2025,0,1,0,1,0,87244,,0,0,,,,,2290,,2290,2290,T,T,EMPRÉSTIMO MAE ELAINE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,00000000,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1974,1,000008,1,1215.5,,,0.01,MO,0,0,1215.5,,2025-07-30,07/2025,0,1,0,1,0,108095,,0,0,,,,,1215.5,,1215.5,1215.5,T,T,ALGUÉL CANTINA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1975,1,000025,1,1700,,,0.01,EMP,0,0,1700,,2025-07-30,07/2025,0,1,0,1,0,234086,,0,0,,,,,1700,,1700,1700,T,T,EMPRÉSTIMO MAE ELAINE,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,00000000,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1976,1,000020,1,604.08,,,0.01,MO,0,0,604.08,,2025-07-31,07/2025,0,1,0,1,0,62171,,0,0,,,,,604.08,,604.08,604.08,T,T,MENSALIDADE CN,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,,
1977,1,000018,1,354,,,0.01,MO,0,0,354,,2025-07-30,07/2025,0,1,0,1,0,155595,,0,0,,,,,354,,354,354,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1978,1,000018,1,4071,,,0.01,MO,0,0,4071,,2025-07-30,07/2025,0,1,0,1,0,182591,,0,0,,,,,4071,,4071,4071,T,T,RECETA ANHANGUERA,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1979,1,000010,1,0.01,,,0.01,MO,0,0,0.01,,2025-07-30,07/2025,0,1,0,1,0,92927,,0,0,,,,,0.01,,0.01,0.01,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1980,1,000019,1,1279.76,,,0.01,MO,0,0,1279.76,,2025-08-04,08/2025,0,1,0,1,0,63055,,0,0,,,,,1279.76,,1279.76,1279.76,T,T,REMATRICULA CEI,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1981,1,000002,1,211587.41,,,0.01,MO,0,0,211587.41,,2025-08-05,08/2025,0,1,0,1,0,230077,,0,0,,,,,211587.41,,211587.41,211587.41,T,T,REPASSE CN EDUCBANK,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1982,1,000003,1,56716.99,,,0.01,MO,0,0,56716.99,,2025-08-05,08/2025,0,1,0,1,0,184283,,0,0,,,,,56716.99,,56716.99,56716.99,T,T,REPASSE CEI EDUCBANK,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1983,1,000020,1,3500,,,0.01,MO,0,0,3500,,2025-08-06,08/2025,0,1,0,1,0,270692,,0,0,,,,,3500,,3500,3500,T,T,MENSALIDADE CN,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1984,1,000010,1,4.96,,,0.01,MO,0,0,4.96,,2025-08-08,08/2025,0,1,0,1,0,116944,,0,0,,,,,4.96,,4.96,4.96,T,T,CARTÃO,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1985,1,000009,1,1737.55,,,0.01,03,0,0,1737.55,,2025-08-11,08/2025,0,1,0,1,0,171328,,0,0,,,,,1737.55,,1737.55,1737.55,T,T,PROMOÇAO DIA DOS PAIS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1986,1,000009,1,1121.96,,,0.01,03,0,0,1121.96,,2025-08-11,08/2025,0,1,0,1,0,26082,,0,0,,,,,1121.96,,1121.96,1121.96,T,T,PROMOÇAO DIA DOS PAIS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
1987,1,000009,1,471.21,,,0.01,03,0,0,471.21,,2025-08-11,08/2025,0,1,0,1,0,115891,,0,0,,,,,471.21,,471.21,471.21,T,T,PROMOÇAO DIA DOS PAIS,NN,0,0,UN,0,,5933,,,,0,,,,,,0,,0,,,0.01,0.01,,,0,0.01,0,0,0,0,,0,0,0,0,,,0,,,0,0,,0,
